,probability
17187,0.09911045484362814
17188,0.001834327479155989
17189,0.1623597920416113
17190,0.33677117557082387
17191,0.04333301698301698
17192,0.391691415635923
17193,0.12578238027882
17194,0.3924004977487799
17195,0.34827446040502885
17196,0.20938985718025604
17197,0.09127475328822823
17198,0.05688618829268796
17199,0.002480627705627705
17200,0.34583154387681037
17201,0.01048528897661263
17202,0.05452323283602317
17203,0.19585976804599792
17204,0.039156533017314726
17205,0.13764712439274
17206,0.19664507629565528
17207,0.19741892739343805
17208,0.25141379824442106
17209,0.28924778498166875
17210,0.010386623097947748
17211,0.2957760106454125
17212,0.16161210287515734
17213,0.10402085934025036
17214,0.080902528492474
17215,0.005686678716422848
17216,0.0
17217,0.11040196444564414
17218,0.16716925496182655
17219,0.5604151893953805
17220,0.06480496243400005
17221,0.4257886096457414
17222,0.17385924275562367
17223,0.4671930555420016
17224,0.09926775066398257
17225,0.015741252749120613
17226,0.3550756391956603
17227,0.1264761276747018
17228,0.19972839888859723
17229,0.0930227292999796
17230,0.08440227139952892
17231,0.44482212727456927
17232,0.36724250830943767
17233,0.22941324099709978
17234,0.09391755466233062
17235,0.06495785780357807
17236,0.21064191446572192
17237,0.05797184118561133
17238,0.26903247040096384
17239,0.22174695135295183
17240,0.2760349563594622
17241,0.0886514504125805
17242,0.24612441096628532
17243,0.19274553538122322
17244,0.22293834337786173
17245,0.13010671708420232
17246,0.3824530706984976
17247,0.014500962925962924
17248,0.24121153217154095
17249,0.5309191395036771
17250,0.3275051469696455
17251,0.011107025264529228
17252,0.014803862517101514
17253,0.02102585958326713
17254,0.013208818834933298
17255,0.3112948132193098
17256,0.2169710609420145
17257,0.05114448729935533
17258,0.5561186095485654
17259,0.027284441342114038
17260,0.3462275325316052
17261,0.04426304860540803
17262,0.15315960912513885
17263,0.4257886096457414
17264,0.21895691307216922
17265,0.3546607482702708
17266,0.00816134531734597
17267,0.6304674985450719
17268,0.2559775135907572
17269,0.0895591207951461
17270,0.004683405483405483
17271,0.21077361479693826
17272,0.33158547717827896
17273,0.12191158105490346
17274,0.020510663938920808
17275,0.3017279101315366
17276,0.08244640222174902
17277,0.3841344897524793
17278,0.030023095010024006
17279,0.09026225692174747
17280,0.11361958801374501
17281,0.28651192475986126
17282,0.4183158946217341
17283,0.3767510433448908
17284,0.2665392782540672
17285,0.0005
17286,0.46300650755312056
17287,0.2873320694025957
17288,0.0020215728715728717
17289,0.36970453375449436
17290,0.43011895829910374
17291,0.06575790020158226
17292,0.22657661452489533
17293,0.13197236893065495
17294,0.37620578125698717
17295,0.06275309494699428
17296,0.33872972658817496
17297,0.11409281078234465
17298,0.6852528998227241
17299,0.40120524008803626
17300,0.06804878601325769
17301,0.20293073248564106
17302,0.4199385747913626
17303,0.3393198402360434
17304,0.041604656147039835
17305,0.28036910935584347
17306,0.0531863178656055
17307,0.23376442951514928
17308,0.2242495183135068
17309,0.0036688452541222254
17310,0.000785174816541049
17311,0.1089204448941218
17312,0.37497989150955136
17313,0.20140593748430613
17314,0.004519850413793584
17315,0.20412622019421414
17316,0.03853860690357939
17317,0.33354903580133755
17318,0.2062475182407937
17319,0.07009567702087581
17320,0.0719520036910943
17321,0.08264649851188516
17322,0.17969933864500656
17323,0.024842797320746617
17324,0.3463188866744513
17325,0.11664987800016582
17326,0.2776896531325908
17327,0.15597172385604488
17328,0.29714958906183375
17329,0.06692357383743958
17330,0.31779445454257343
17331,0.37533192840896845
17332,0.00036212357849875004
17333,0.06412634275011779
17334,0.30671847487028137
17335,0.08895466163546678
17336,0.008991992319547814
17337,0.2138220444604768
17338,0.11498710765021802
17339,0.320318666425879
17340,0.059532731628331004
17341,0.13595786684722028
17342,0.1379705999651455
17343,0.2612350994251309
17344,0.0012983340189222541
17345,0.5656101644262611
17346,0.0413582031724423
17347,0.569669451007974
17348,0.4257886096457414
17349,0.058512149135803056
17350,0.0052503046176621306
17351,0.44078670079947757
17352,0.11274261626937705
17353,0.05945737899136232
17354,0.357735249905787
17355,0.21526698163935418
17356,0.02239410197645491
17357,0.22471601613253978
17358,0.06328681610066783
17359,0.3573983463469544
17360,0.06784416383130477
17361,0.21327199723250315
17362,0.14629055203062433
17363,0.0026573797236731163
17364,0.23918934758613233
17365,0.004512316277142289
17366,0.06715628206482521
17367,0.0018075998820580863
17368,0.44680403226191506
17369,0.05435907445070139
17370,0.14270477679996682
17371,0.11710734891683575
17372,0.24332829241115528
17373,0.2476853588293543
17374,0.0015485527544351074
17375,0.054626931530674355
17376,0.11178990368965587
17377,0.2923717232817354
17378,0.3112948132193098
17379,0.6791035334312358
17380,0.006021621621621622
17381,0.23365898844240332
17382,0.43817418047109014
17383,0.30944066450715685
17384,0.0006666666666666666
17385,0.0004969948761934622
17386,0.10869637798634044
17387,0.5047261001655992
17388,0.786939170646006
17389,0.13622089884550168
17390,0.0865697959050221
17391,0.0223241401216363
17392,0.005543517885623147
17393,0.8882491623390381
17394,0.003547527491640255
17395,0.21455255378076396
17396,0.11248507902413618
17397,0.3947375094573789
17398,0.4308837684167391
17399,0.027399891389513684
17400,0.4589676792654201
17401,0.2860933235475731
17402,0.14545680707267786
17403,0.009257064897344802
17404,0.00014080459770114941
17405,0.016171709829168348
17406,0.012997946497946495
17407,0.1647319068095414
17408,0.1955349801291918
17409,0.12783519533321513
17410,0.24594231310827286
17411,0.40031596637209943
17412,0.22346654021902843
17413,0.24965286882391072
17414,0.11492653727120022
17415,0.08535923692423278
17416,0.00880746199424727
17417,0.2543899343516146
17418,0.02512198785593851
17419,0.10840876188469378
17420,0.18352647206649747
17421,0.5356347135346196
17422,0.43817418047109014
17423,0.05112283171083295
17424,0.08349232692051133
17425,0.00025
17426,0.01624164724164724
17427,0.10791795712511555
17428,0.07644449858733023
17429,0.4211408423376225
17430,0.2694020957465311
17431,0.23993260164476948
17432,0.24949474237245992
17433,0.001180952380952381
17434,0.17832998682144116
17435,0.19677411071197332
17436,0.0027716874628639335
17437,0.21240516405702892
17438,0.43817418047109014
17439,0.4625492214364532
17440,0.3318722989155321
17441,0.34729733057336637
17442,0.11833146523709416
17443,0.28746023360268685
17444,0.12747912492534474
17445,0.08100184272429602
17446,0.0
17447,0.33518498217953624
17448,0.25872089144564236
17449,0.2887079612532484
17450,0.3458281931173644
17451,0.03800128470730571
17452,0.34897261513090755
17453,0.1253943874285535
17454,0.3325679018268302
17455,0.2913792949960506
17456,0.2726365303399374
17457,0.0005849364582671138
17458,0.029742141841803533
17459,0.07520860333303438
17460,0.12634438067969492
17461,0.04315555357054687
17462,0.15524345833527536
17463,0.17503194549714696
17464,0.13689005088786158
17465,0.07675994656517643
17466,0.0
17467,0.34830815465057263
17468,0.12092602688307745
17469,0.0
17470,0.04068240460870869
17471,0.018752711471932807
17472,0.14127224994169504
17473,0.04700379790098326
17474,0.1305000795574264
17475,0.5198077361030439
17476,0.33471732876678706
17477,0.17036041103863123
17478,0.25984457745632694
17479,0.060683462864653384
17480,0.5454494215638652
17481,0.008209927001103472
17482,0.20411942419236884
17483,0.07099223432793561
17484,0.005519905911082382
17485,0.21146147808011995
17486,0.13880796958351876
17487,0.3014985262954517
17488,0.0668881489344124
17489,0.0976022865920901
17490,0.3647664772674061
17491,0.22061239939211422
17492,0.09301048056518649
17493,0.0565500293112973
17494,0.00985591442119243
17495,0.2254728202552281
17496,0.0
17497,0.10557919782031773
17498,0.16860263747255763
17499,0.1925930561896845
17500,0.08033950219577307
17501,0.013001370533661892
17502,0.0014021212121212122
17503,0.5688977447979328
17504,0.2999376376864706
17505,0.01889874521613652
17506,0.348329718227859
17507,0.3260017135872486
17508,0.002631746031746032
17509,0.01048528897661263
17510,0.07246008676188405
17511,0.1740593089557626
17512,0.3112948132193098
17513,0.31867004165902874
17514,0.11607072975319277
17515,0.48756291864490864
17516,0.0019599530864745783
17517,0.6752828519165396
17518,0.21558097610171692
17519,0.40836242630218506
17520,0.3792198984246512
17521,0.33893478878520406
17522,0.023518939629936238
17523,0.11098733583775301
17524,0.023762066722876243
17525,0.4065235966908193
17526,0.11800214462391698
17527,0.44524644301528027
17528,0.0933939121725217
17529,0.08556899864006742
17530,0.12414787388903954
17531,0.4553556594373405
17532,0.28799342470916744
17533,0.17914100958783755
17534,0.049329644704500956
17535,0.20798047727961488
17536,0.009876487844296285
17537,0.34063905406779893
17538,0.25361936549206676
17539,0.008414085041176458
17540,0.3420631833407318
17541,0.6471609607348128
17542,0.10095323704976797
17543,0.2881087510149379
17544,0.13592718033812745
17545,0.15035024136004344
17546,0.3302078677674038
17547,0.3080566555682001
17548,0.29549791288045996
17549,0.348905239400676
17550,0.09198764565480264
17551,0.06038315907739508
17552,0.23981055639621002
17553,0.16437748429252433
17554,0.04614752631755075
17555,0.8059795221959166
17556,0.040625525523667924
17557,0.5136211346161756
17558,0.07063266097659116
17559,0.030366196470718608
17560,0.2513894531016124
17561,0.11943211536196015
17562,0.11807633576103857
17563,0.36171640239473907
17564,0.1922054598768163
17565,0.040487281841815874
17566,0.3615626033007074
17567,0.13616311715481622
17568,0.06956710288108564
17569,0.049894622049092126
17570,0.1174688879362901
17571,0.3613521515464221
17572,0.30760563401236846
17573,0.16027151891166233
17574,0.14785841959786253
17575,0.26410096307584735
17576,0.2755440756748909
17577,0.09768289979856934
17578,0.3484772019704814
17579,0.36044982499064543
17580,0.3463764118446832
17581,0.2629655909321344
17582,0.18765138025726139
17583,0.001960144927536232
17584,0.43701564953731703
17585,0.0888526637751873
17586,0.37154487044524387
17587,0.20217191635170725
17588,0.3738133365408162
17589,0.10315676725412064
17590,0.32873866112817934
17591,0.23501726332405193
17592,0.015546677688685718
17593,0.27880593453306
17594,0.1252233810127212
17595,0.23830709247292162
17596,0.3597760209528855
17597,0.002824683417249065
17598,0.002075185547947718
17599,0.030042644220425477
17600,0.30941407167592133
17601,0.39912951354056875
17602,0.003360748401924872
17603,0.021589777327935225
17604,0.2969105499890301
17605,0.06702422672605737
17606,0.1177944727875148
17607,0.0
17608,0.2248160543088769
17609,0.3287257476093336
17610,0.12614383802222864
17611,0.4752108679713189
17612,0.30897327990556006
17613,0.13000653315989427
17614,0.4261770950375429
17615,0.035060900220557634
17616,0.2896266129480912
17617,0.28313824851450514
17618,0.47944169207412124
17619,0.4396696167074692
17620,0.31504657245754986
17621,0.17790938546124752
17622,0.3219203703596469
17623,0.11515932610999835
17624,0.19705480573274586
17625,0.11258488694298668
17626,0.19092454056834984
17627,0.3731013933152025
17628,0.14805837204004862
17629,0.11338839222824988
17630,0.03480992066154627
17631,0.16555815680887606
17632,0.06926335323397503
17633,0.034017818592714126
17634,0.11445350971603972
17635,0.2078017148127556
17636,0.051021656121656114
17637,0.09172159547414033
17638,0.03028210928600688
17639,0.18534292672678085
17640,0.2524841144411625
17641,0.005916806722689076
17642,0.11657977817441925
17643,0.0
17644,0.05745118668500448
17645,0.22944670733953246
17646,0.24718896664290216
17647,0.20253933039790084
17648,0.2740365112806313
17649,0.20011448087718384
17650,0.24558594027866773
17651,0.20670505645064347
17652,0.0022552167360450396
17653,0.050269207863587434
17654,0.3305785858470087
17655,0.43817418047109014
17656,0.01490829018804651
17657,0.0433135186898525
17658,0.13728289982334757
17659,3.008895866038723e-05
17660,0.19294793371901517
17661,0.2870594508073816
17662,0.0031362059245556187
17663,0.1895894270564378
17664,0.325454909290903
17665,0.33871390000793816
17666,0.04365724919272982
17667,0.19509264407740617
17668,0.015173126571320512
17669,0.23926978438542712
17670,0.5082641253598285
17671,0.21376677914889342
17672,0.4257886096457414
17673,0.10377692896656253
17674,0.06775890112483735
17675,0.23409485297857688
17676,0.04457658579107021
17677,0.3667469157570462
17678,0.14574202997760471
17679,0.4516959324480331
17680,0.1078029545165316
17681,0.11884368074348996
17682,0.07008719568435902
17683,0.023611385836385827
17684,0.44219745407530897
17685,0.3720038245953069
17686,0.4931915230238298
17687,0.15026167666373422
17688,0.23486738389700448
17689,0.005193650793650794
17690,0.22345287879721354
17691,0.2507149880463723
17692,0.02792391371482253
17693,0.46300650755312056
17694,0.3513838029113283
17695,0.11368065654361371
17696,0.048922463647463645
17697,0.4913414424502767
17698,0.39706585757295804
17699,0.06952744082606326
17700,0.0981937293266497
17701,0.3082537743793306
17702,0.42357358240228404
17703,0.09058872511294946
17704,0.15146894431660612
17705,0.12506708460821508
17706,0.2645123357277789
17707,0.10220355023272967
17708,0.14619385111039238
17709,0.04263757637622954
17710,0.27407271087601226
17711,0.3112948132193098
17712,0.04613726661401376
17713,0.24830839395409002
17714,0.4764360236715652
17715,0.04084577861321487
17716,0.3709256565885534
17717,0.15317400047314012
17718,0.4516578441869285
17719,0.0004307199032062916
17720,0.11207941477131472
17721,0.04785693750693751
17722,0.1861655340180773
17723,0.26535892346421514
17724,0.2849888048054529
17725,0.2623069655819175
17726,0.3770117352408293
17727,0.21304645275181644
17728,0.0073267046538979
17729,0.23468233008821238
17730,0.1050566019059222
17731,0.06794740445898781
17732,0.28443289844610214
17733,0.275537595189731
17734,0.42591337211077096
17735,0.14194160711845902
17736,0.0
17737,0.2391155844253274
17738,0.1003703932257728
17739,0.2497654580013519
17740,0.553488047134865
17741,0.04278047915125616
17742,0.3114008965438186
17743,0.004864895495405899
17744,0.1591165575254508
17745,0.050944038131625166
17746,0.39942732162638606
17747,0.027834361694404588
17748,0.43817418047109014
17749,0.48755439560847
17750,0.03667213539218604
17751,0.03894981649281729
17752,0.2619937063034493
17753,0.006226548288611875
17754,0.0
17755,0.07092574547513639
17756,0.34788203519763056
17757,0.2899401810924368
17758,0.2265145831613573
17759,0.24873082070196495
17760,0.43817418047109014
17761,0.05695751310311416
17762,0.03205810230010247
17763,0.15910308872717566
17764,0.10418963714021146
17765,0.7697282080111357
17766,0.017435334390997436
17767,0.3039335919827822
17768,0.30241712113213537
17769,0.15546634259067257
17770,0.08815948927368972
17771,0.38420932738994046
17772,0.06979197695758052
17773,0.14245410572251652
17774,0.25857959378057743
17775,0.13222352625905714
17776,0.19524856009842428
17777,0.10465556772952259
17778,0.007904150790768677
17779,0.10627277058573466
17780,0.01566915409002264
17781,0.2065557014362479
17782,0.36751708199015826
17783,0.10898208375274228
17784,0.0013641025808252862
17785,0.1772709288275543
17786,0.056275141776519017
17787,0.06786733662004128
17788,0.13373593796086877
17789,0.33362551988159306
17790,0.023086633907951445
17791,0.5927814379354726
17792,0.17296287912617164
17793,0.24968164900265188
17794,0.20678958765064648
17795,0.024888993101771135
17796,0.398897202887751
17797,0.23498610547384993
17798,0.3767331707747543
17799,0.4879917456190017
17800,0.001
17801,0.19690774187184548
17802,0.0010997515983227819
17803,0.27578016770257285
17804,0.0004422398589065256
17805,0.2928663028812386
17806,0.02737963207889885
17807,0.47145144943151024
17808,0.0595938845640977
17809,0.5051399873940934
17810,0.04285640063512031
17811,0.0562192266222735
17812,0.0170322192324211
17813,0.42862246728150855
17814,0.08843143137222215
17815,0.0445079165072973
17816,0.02375737185327843
17817,0.32386657525558016
17818,0.2642784849643676
17819,0.5976104830579064
17820,0.04381124864671242
17821,0.11157057013849915
17822,0.20954367521924902
17823,0.2323563340455474
17824,0.014255341407749825
17825,0.07594831095117476
17826,0.20406608472888021
17827,0.004655555555555556
17828,0.28099829058027986
17829,0.38537498764066436
17830,0.28895773511058925
17831,0.4640812852036208
17832,0.2757172210765342
17833,0.14044043533780637
17834,0.04686434389570452
17835,0.2689098895616222
17836,0.42671950701977585
17837,0.025616834374609276
17838,0.21938550732695178
17839,0.10923001078753454
17840,0.2943057315229756
17841,0.16371854429429705
17842,0.2688570248845621
17843,0.23121248521115992
17844,0.01824464983936909
17845,0.17028934637664592
17846,0.27467921554651925
17847,0.38034293707962946
17848,0.18820484747202626
17849,0.4686297566208242
17850,0.1519992897750505
17851,0.04915309902933343
17852,0.434402683616217
17853,0.19447530025919743
17854,0.41560156456773495
17855,0.28793780911457834
17856,0.11585063125717987
17857,0.232973110932272
17858,0.09429986623989031
17859,0.06268235487284421
17860,0.0
17861,0.06277226527605845
17862,0.2234058419852725
17863,0.17608087016887966
17864,0.0035787878787878788
17865,0.016424940160369564
17866,0.049253542291803315
17867,0.0066768431860537115
17868,0.170663089404063
17869,0.4702243480389821
17870,0.3007644949535034
17871,0.037999594852456485
17872,0.1178019556550655
17873,0.35189560891257937
17874,0.05972344343059216
17875,0.0
17876,0.2794496169693766
17877,0.15016808643279067
17878,0.11306619739091778
17879,0.48576718796143
17880,0.00035294117647058826
17881,0.04450252489649621
17882,0.0004484969053934571
17883,0.3042369932905244
17884,0.25685098174958876
17885,0.3433767448326622
17886,0.10222003612486195
17887,0.3352789621097754
17888,0.7702906804848986
17889,0.04273068716399352
17890,0.06345275843551722
17891,0.013069907602997295
17892,0.0364028603749192
17893,0.5150505821977418
17894,0.0483479529199164
17895,0.5460218775077259
17896,0.3778481250339205
17897,0.025996905660226343
17898,0.10226551839684005
17899,0.28673107519338553
17900,0.28749079079924517
17901,0.38307797516027176
17902,0.15084321707704063
17903,0.001611111111111111
17904,0.1424032109043585
17905,0.1278715116724798
17906,0.00433501350894968
17907,0.26079921199435974
17908,0.26637863866170874
17909,0.37367523547921044
17910,0.30861319931101466
17911,0.07711544669624468
17912,0.08129100186916101
17913,0.12188256891752573
17914,0.2064021620863528
17915,0.15878865948226614
17916,0.002620220552117104
17917,0.15251808913252798
17918,0.09579804332048163
17919,0.3376999455229027
17920,0.03626569752594487
17921,0.2591407157552198
17922,0.030662728791961073
17923,0.04839544506496081
17924,0.4714404511504785
17925,0.05741851536435478
17926,0.053140846419686284
17927,0.0032270834060175698
17928,0.13516546937361662
17929,0.16685414709172414
17930,0.1866642919526256
17931,0.2348648417482728
17932,0.4934995513696815
17933,0.0010068259296334902
17934,0.26752545372824643
17935,0.1208066514736733
17936,0.14645851052833195
17937,0.031467143785518015
17938,0.176534410913763
17939,0.16256987229349973
17940,0.21705425276140675
17941,0.02369437588833514
17942,0.014323992673992673
17943,0.3495128176765047
17944,0.11617433320326608
17945,0.33214201958851347
17946,0.19461893220465248
17947,0.4854953696586823
17948,0.1332167590827735
17949,0.1395258248378361
17950,0.22133134546048291
17951,0.06929199364501175
17952,0.04894503284572413
17953,0.49595012774569625
17954,0.3253977126090784
17955,0.3425773830248762
17956,0.2584445377220386
17957,0.10324694549084724
17958,0.20496122856825638
17959,0.1272780731600036
17960,0.00874350316743934
17961,0.005812755747569121
17962,0.035010423274171414
17963,0.018535063081800446
17964,0.04022425828628664
17965,0.15192811080958118
17966,0.16326219445404963
17967,0.01893338107043726
17968,0.2617449370551148
17969,0.34201136856020037
17970,0.0
17971,0.40817690566395226
17972,0.12595203813297504
17973,0.24144511541246827
17974,0.04404727056769983
17975,0.29264100709089946
17976,0.04206326647209
17977,0.4854953696586823
17978,0.3112948132193098
17979,0.3751646942580821
17980,0.1661337098430844
17981,0.1719858606021035
17982,0.3376822452368905
17983,0.5676038618829958
17984,0.4131702953896655
17985,0.3276569092154423
17986,0.019058513390804752
17987,0.4549872924870744
17988,0.029970653582751527
17989,0.07100063960380891
17990,0.4544381880869061
17991,0.2776058743732894
17992,0.08695984841687983
17993,0.29998891969943
17994,0.31704174159132364
17995,0.0633310325295619
17996,0.16518474792206989
17997,0.1964923376187189
17998,0.17387249319334566
17999,0.1984651993824741
18000,0.04876852901559096
18001,0.5682224851484831
18002,0.07400534109938474
18003,0.15430773547306445
18004,0.020514194998133548
18005,0.03703300909956723
18006,0.28392856274523093
18007,0.3243039940324802
18008,0.22707880401437375
18009,0.4606457873970374
18010,0.2955500162668058
18011,0.3660411426836673
18012,0.4008928747414869
18013,0.4144199839275596
18014,0.11772524984735235
18015,0.0011833333333333333
18016,0.27682539965451247
18017,0.4388902299028137
18018,0.24047773164728586
18019,0.3415901980541195
18020,0.05569209702011053
18021,0.38582665925997306
18022,0.08185010571173924
18023,0.0002666666666666667
18024,0.30473828388973184
18025,0.0028244306418219465
18026,0.2367032924041956
18027,0.1787215714860113
18028,0.3449747626914238
18029,0.39877774927481585
18030,0.1636026683979847
18031,0.013144173382074843
18032,0.5805326898102767
18033,0.3429169964696984
18034,0.1730732940985544
18035,0.31760824015310063
18036,0.23992292185292455
18037,0.28409042164643306
18038,0.14696828004989276
18039,0.0
18040,0.14207989842545868
18041,0.3271071372196484
18042,0.11427284980106375
18043,0.3694048804261612
18044,0.03038850722370078
18045,0.033736626228720916
18046,0.038181902966875694
18047,0.12353940733850585
18048,0.28743153409699673
18049,0.10354441683564028
18050,0.23870618103228006
18051,0.23211865253883807
18052,0.04010973324764718
18053,0.0917579174516361
18054,0.3313315782298654
18055,0.013461233987952648
18056,0.18152726348791762
18057,0.32278916855540024
18058,0.1618002315229181
18059,0.28277301044086667
18060,0.41615136468800035
18061,0.03859556864402543
18062,0.17352401632846845
18063,0.06518638891205175
18064,0.07680144516111416
18065,0.3112948132193098
18066,0.08025353704153634
18067,0.47674149523465137
18068,0.16957076794925838
18069,0.17465821031275824
18070,0.03718278943278943
18071,0.027942431253367917
18072,0.3570401390721234
18073,0.24541778107741438
18074,0.5436811359392792
18075,0.10067571380753977
18076,0.11809088152640257
18077,0.03895701825480421
18078,0.5035300128604688
18079,0.5186058526001625
18080,0.4172954224816893
18081,0.1470576851686124
18082,0.07327999306674586
18083,0.09892821767709177
18084,0.26066680984707846
18085,0.08127598283448985
18086,0.2699899807039924
18087,0.10952597058540645
18088,0.09331722674700728
18089,0.16563827785977278
18090,0.2650137056811223
18091,0.027631830599550652
18092,0.0017972222222222224
18093,0.10821392909230472
18094,0.3221872162297806
18095,0.002232481610530391
18096,0.03394245824470696
18097,0.203657442668228
18098,0.24625143142210476
18099,0.1496243506493507
18100,0.0714548964440464
18101,0.11310165188561049
18102,0.5199665811957225
18103,0.3785111167880036
18104,0.17397358998968027
18105,0.30220279859479715
18106,0.28168681167408166
18107,0.039439860117061895
18108,0.3112948132193098
18109,0.0
18110,0.009341523474047791
18111,0.1265017282390259
18112,0.19713547556773822
18113,0.1621228018439332
18114,0.29362249035704885
18115,0.4385043509203129
18116,0.2449582011438152
18117,0.15405496638054353
18118,0.13506961507630075
18119,0.0017374776069620163
18120,0.12167914168279272
18121,0.22275985963248693
18122,0.13296996546666315
18123,0.05263284092928054
18124,0.0974707836298235
18125,0.22818957348638996
18126,0.00880746199424727
18127,0.29742484838531813
18128,0.04709558819622781
18129,0.050042050059659865
18130,0.27591841845786697
18131,0.014318980343980343
18132,0.04189896668575207
18133,0.2128733601026848
18134,0.18208588954985322
18135,0.14293179651719512
18136,0.04932444756481689
18137,0.19312561726559138
18138,0.04168566637167511
18139,0.38279445380616417
18140,0.02441896849277705
18141,0.2571917227179995
18142,0.20832778346516623
18143,0.05237470562284163
18144,0.25004365897698305
18145,0.375536674971629
18146,0.027742107892107883
18147,0.4261209484976933
18148,0.1362161365312368
18149,0.10107952457784562
18150,0.3046269742819116
18151,0.1266354559273783
18152,0.197868641960579
18153,0.015020353350192906
18154,0.19276392730450168
18155,0.0057986596736596735
18156,0.21253770923166826
18157,0.3317657442916159
18158,0.07859584285339184
18159,0.27679021060668496
18160,0.17164565381780789
18161,0.1379775461007241
18162,0.18320701390113173
18163,0.2953682511837412
18164,0.4820640713882132
18165,0.45054884809658885
18166,0.3580451411452227
18167,0.3877373165358314
18168,0.33595223400728486
18169,0.1790193228625671
18170,0.06327480319191303
18171,0.08535195798784191
18172,0.1230518075805281
18173,0.40188455167287657
18174,0.04681672965495581
18175,0.10650479681019713
18176,0.1604566128755785
18177,0.001657142857142857
18178,0.4854953696586823
18179,0.11606520949006463
18180,0.10186641670728458
18181,0.3695163091542156
18182,0.1014408052914727
18183,0.2852045593113409
18184,0.26548010163717434
18185,0.10341085650786395
18186,0.09196352795107955
18187,0.6375801089378831
18188,0.3154833643752777
18189,0.2236694489519615
18190,0.13809245330506797
18191,0.1445749396073662
18192,0.31039784850793556
18193,0.014911873804110128
18194,0.01948548924048254
18195,0.12634797690698296
18196,0.11430356143477106
18197,0.5303979666063449
18198,0.052349306984478525
18199,0.07555924000710755
18200,0.0
18201,0.4083083432474377
18202,0.16440002087314537
18203,0.0848778729440494
18204,0.34138640285990696
18205,0.15435734695077813
18206,0.0
18207,0.5461775909877931
18208,0.36959902509659187
18209,0.034872530441642374
18210,0.36741739169247634
18211,0.24196310622707742
18212,0.26144937064388685
18213,0.38335026300705527
18214,0.27256704285348254
18215,0.2058681439563322
18216,0.24661057096328945
18217,0.4204024151436394
18218,0.2516767114683959
18219,0.1308689221977055
18220,0.26472559984417604
18221,0.07663878014562538
18222,0.2883524614468422
18223,0.12258259538671017
18224,0.43817418047109014
18225,0.2463069509431798
18226,0.01964145862358063
18227,0.20757214107303346
18228,0.09454635768917662
18229,0.2149766206314303
18230,0.12735397910723906
18231,0.000767327910185053
18232,0.2447857998204554
18233,0.2661043127838795
18234,0.13829758211496482
18235,0.24847815768031553
18236,0.07911107809791196
18237,0.09351090624017651
18238,0.07138165575083218
18239,0.19940073981109732
18240,0.13661165349826485
18241,0.19557473673106576
18242,0.30142904235584705
18243,0.34757018230970865
18244,0.003014980602255303
18245,0.13008243528113617
18246,0.06543598992457325
18247,0.30016189532575327
18248,0.1086737706736699
18249,0.016715166859284498
18250,0.17547478879020484
18251,0.32803744397367696
18252,0.3044759594171906
18253,0.4225649438293442
18254,0.16533516775219112
18255,0.11315766241189969
18256,0.07006075531655236
18257,0.31244151228087413
18258,0.20479857937497906
18259,0.30109528528450363
18260,0.2523580801274236
18261,0.3807915996748691
18262,0.3206590205442424
18263,0.26266487340301536
18264,0.21742725583073824
18265,0.05857365663871239
18266,0.09325051056284053
18267,0.2541056878524108
18268,0.08920304049020082
18269,0.03374856902356903
18270,0.3891856953173221
18271,0.1766076848435777
18272,0.2740419146530134
18273,0.00836754356754357
18274,0.05959592016883256
18275,0.07953852937159284
18276,0.4668843425051162
18277,0.4948110177502965
18278,0.314933319515091
18279,0.4257886096457414
18280,0.027784162629521124
18281,0.0002782226169355616
18282,0.032036642058131615
18283,0.37830281398784965
18284,0.23633637811182084
18285,0.3002292375742762
18286,0.2708361352270022
18287,0.2594867320560241
18288,0.2770441503580857
18289,0.20748762270059262
18290,0.35727430218143735
18291,0.09345274927735402
18292,0.0013572871572871575
18293,0.49596658847427944
18294,0.16457573694954641
18295,0.12132437977923827
18296,0.32646076686377246
18297,0.032354403190548706
18298,0.06658921006621239
18299,0.4947270923237152
18300,0.21447371540544136
18301,0.4628505319703206
18302,0.23219934324903407
18303,0.12647059695101598
18304,0.1455761463714483
18305,0.21199095824483058
18306,0.0019518414832077158
18307,0.5139679786502733
18308,0.4917657531737573
18309,0.15762464997157574
18310,0.027460790902972546
18311,0.28304473643128336
18312,0.03235217485158341
18313,0.03518002771480155
18314,0.6549922751467169
18315,0.1552146707556078
18316,0.1253918953036611
18317,0.07095863783585597
18318,0.10424283299873631
18319,0.04540782385960391
18320,0.42472949009906097
18321,0.49323728933705113
18322,0.17678156672761672
18323,0.0884957118497248
18324,0.3110837780336368
18325,0.2792828845325203
18326,0.15335967219670682
18327,0.07989194948033654
18328,0.1578999520716359
18329,0.002631522198716503
18330,0.4376969551660699
18331,0.19267644655317848
18332,0.05926170985876868
18333,0.08071508195268508
18334,0.024376900699553537
18335,0.2368316416258985
18336,0.13294168213632537
18337,0.08990270102155479
18338,0.00849177353512394
18339,0.040447290708305335
18340,0.24904413903066472
18341,0.02145717599445873
18342,0.02167630087879811
18343,0.042611271825511374
18344,0.0
18345,0.1288813382986649
18346,0.1741184663324805
18347,0.3750627624647122
18348,0.04018394741111996
18349,0.336625342976329
18350,0.153171189893415
18351,0.33863183986136164
18352,0.16190944810859023
18353,0.020194668197299773
18354,0.17439710874346578
18355,0.12420442397094762
18356,0.0037489759885229353
18357,0.33179077373869664
18358,0.2237855017908289
18359,0.16953895912246117
