,cut,floor,profit,loans,wins,defaults
2818,0.28,0.455,3886216.902277758,74632,1289,335
2819,0.28,0.46,3942250.1971058194,74632,1281,331
2820,0.28,0.465,3966342.59067604,74632,1275,330
2821,0.28,0.47000000000000003,3995152.3785812818,74632,1272,330
2822,0.28,0.47500000000000003,4004112.987698787,74632,1267,330
2823,0.28,0.48,4015618.4015214373,74632,1260,329
2824,0.28,0.485,4050356.1171123986,74632,1254,327
2825,0.28,0.49,4090053.222698341,74632,1246,324
2826,0.28,0.495,4104376.1231459803,74632,1235,321
2827,0.28,0.5,4191468.034979331,74632,1229,316
2828,0.29,0.0,-5476226.187543421,76607,41209,5526
2829,0.29,0.005,-3833882.331896727,76607,39312,5326
2830,0.29,0.01,-2173779.899039002,76607,37488,5116
2831,0.29,0.015,-708010.463851694,76607,35736,4917
2832,0.29,0.02,494526.98576806876,76607,34006,4731
2833,0.29,0.025,1447999.33363424,76607,32293,4556
2834,0.29,0.03,2498608.0259318487,76607,30617,4369
2835,0.29,0.035,3370659.5676014377,76607,28896,4172
2836,0.29,0.04,4136490.423981582,76607,27216,3981
2837,0.29,0.045,4842177.955060416,76607,25622,3792
2838,0.29,0.05,5552924.379641815,76607,24016,3590
2839,0.29,0.055,6009278.690989773,76607,22423,3403
2840,0.29,0.06,6328501.239470348,76607,20905,3220
2841,0.29,0.065,6421080.883720347,76607,19551,3070
2842,0.29,0.07,6552906.796530047,76607,18303,2914
2843,0.29,0.075,6683131.662740403,76607,17150,2769
2844,0.29,0.08,6789494.730292972,76607,16083,2629
2845,0.29,0.085,6653459.267367261,76607,15086,2511
2846,0.29,0.09,6630641.0206703385,76607,14136,2386
2847,0.29,0.095,6563496.995333743,76607,13260,2273
2848,0.29,0.1,6753522.3449124945,76607,12421,2140
2849,0.29,0.105,6762621.001866604,76607,11570,2014
2850,0.29,0.11,6842497.961767322,76607,10783,1889
2851,0.29,0.115,6877691.33023557,76607,10103,1782
2852,0.29,0.12,6745400.900619115,76607,9471,1692
2853,0.29,0.125,6471257.775779562,76607,8894,1622
2854,0.29,0.13,6195379.286305841,76607,8333,1552
2855,0.29,0.135,6071823.362980195,76607,7778,1470
2856,0.29,0.14,5921492.104498529,76607,7342,1410
2857,0.29,0.145,5627990.1563200075,76607,6909,1356
2858,0.29,0.15,5488704.057218069,76607,6527,1299
2859,0.29,0.155,5418953.979234637,76607,6166,1239
2860,0.29,0.16,5274239.484994189,76607,5854,1196
2861,0.29,0.165,5193007.050522599,76607,5520,1137
2862,0.29,0.17,5111842.146702998,76607,5224,1086
2863,0.29,0.17500000000000002,4910571.666231963,76607,4929,1041
2864,0.29,0.18,4848021.662940481,76607,4636,984
2865,0.29,0.185,4882920.968388514,76607,4403,934
2866,0.29,0.19,4770871.628466389,76607,4186,897
2867,0.29,0.195,4689442.354099252,76607,3990,863
2868,0.29,0.2,4580188.68731567,76607,3810,832
2869,0.29,0.20500000000000002,4555986.425052036,76607,3644,798
2870,0.29,0.21,4269808.585013006,76607,3481,783
2871,0.29,0.215,4146442.3976699216,76607,3340,761
2872,0.29,0.22,3997451.1562851663,76607,3205,742
2873,0.29,0.225,3943024.741840316,76607,3087,721
2874,0.29,0.23,3868967.119883443,76607,2967,699
2875,0.29,0.23500000000000001,3788581.600980775,76607,2856,681
2876,0.29,0.24,3741875.7676871023,76607,2748,660
2877,0.29,0.245,3678764.894969805,76607,2660,646
2878,0.29,0.25,3662494.9662633706,76607,2573,628
2879,0.29,0.255,3645469.960528714,76607,2494,612
2880,0.29,0.26,3635807.5451763053,76607,2432,600
2881,0.29,0.265,3550881.3175307983,76607,2369,593
2882,0.29,0.27,3530294.9572503516,76607,2297,578
2883,0.29,0.275,3499033.272106168,76607,2238,567
2884,0.29,0.28,3504427.482450607,76607,2196,559
2885,0.29,0.28500000000000003,3404619.195621546,76607,2129,550
2886,0.29,0.29,3400192.091658011,76607,2071,537
2887,0.29,0.295,3334063.206989528,76607,2023,531
2888,0.29,0.3,3348352.650894651,76607,1980,521
2889,0.29,0.305,3327995.3704623403,76607,1937,513
2890,0.29,0.31,3300574.3341028458,76607,1903,508
2891,0.29,0.315,3333111.8227205407,76607,1875,501
2892,0.29,0.32,3338956.7787661804,76607,1850,496
2893,0.29,0.325,3336355.83974376,76607,1822,491
2894,0.29,0.33,3360784.961008235,76607,1788,482
2895,0.29,0.335,3432024.4684013715,76607,1766,474
2896,0.29,0.34,3467077.1425652206,76607,1752,471
2897,0.29,0.34500000000000003,3473318.4443101697,76607,1732,467
2898,0.29,0.35000000000000003,3462141.105463572,76607,1715,466
2899,0.29,0.355,3480036.159216427,76607,1685,458
2900,0.29,0.36,3551903.3036176125,76607,1671,452
2901,0.29,0.365,3579200.3117877375,76607,1652,447
2902,0.29,0.37,3648815.9638771033,76607,1632,439
2903,0.29,0.375,3661353.433906511,76607,1617,436
2904,0.29,0.38,3651417.3588553835,76607,1596,432
2905,0.29,0.385,3657947.5372886276,76607,1578,428
2906,0.29,0.39,3734593.864938245,76607,1561,420
2907,0.29,0.395,3752771.516200473,76607,1543,415
2908,0.29,0.4,3753947.2859661826,76607,1527,412
2909,0.29,0.405,3776523.6117086974,76607,1513,408
2910,0.29,0.41000000000000003,3844245.464632003,76607,1500,402
2911,0.29,0.41500000000000004,3900897.619266759,76607,1478,393
2912,0.29,0.42,3876040.241394527,76607,1464,392
2913,0.29,0.425,3906209.589815629,76607,1454,389
2914,0.29,0.43,3926596.5466230237,76607,1444,387
2915,0.29,0.435,3965854.452136343,76607,1432,383
2916,0.29,0.44,3973323.669749809,76607,1418,380
2917,0.29,0.445,3966242.5817992156,76607,1408,379
2918,0.29,0.45,3989526.009197954,76607,1397,376
2919,0.29,0.455,4058568.3292924953,76607,1383,369
2920,0.29,0.46,4117601.6241205567,76607,1375,365
2921,0.29,0.465,4136003.79349456,76607,1368,364
2922,0.29,0.47000000000000003,4159093.3672192916,76607,1364,364
2923,0.29,0.47500000000000003,4153499.7977372436,76607,1357,364
2924,0.29,0.48,4167805.2115598936,76607,1350,363
2925,0.29,0.485,4215342.927150854,76607,1343,360
2926,0.29,0.49,4267840.032736797,76607,1334,356
2927,0.29,0.495,4284962.933184436,76607,1323,353
2928,0.29,0.5,4365804.808492601,76607,1316,348
2929,0.3,0.0,-5562072.423092872,78463,41582,5642
2930,0.3,0.005,-3934582.7296053073,78463,39665,5438
2931,0.3,0.01,-2282254.81922789,78463,37833,5227
2932,0.3,0.015,-815044.9108548268,78463,36072,5026
2933,0.3,0.02,422587.1752570081,78463,34331,4835
2934,0.3,0.025,1388368.8738291487,78463,32615,4659
2935,0.3,0.03,2448509.7596324785,78463,30929,4469
2936,0.3,0.035,3328541.4983966006,78463,29201,4270
2937,0.3,0.04,4112000.5191505994,78463,27513,4076
2938,0.3,0.045,4858607.653377182,78463,25913,3883
2939,0.3,0.05,5547141.496719664,78463,24297,3680
2940,0.3,0.055,6028390.408397823,78463,22701,3491
2941,0.3,0.06,6362701.325467581,78463,21178,3306
2942,0.3,0.065,6469866.542114664,78463,19822,3155
2943,0.3,0.07,6586940.724734226,78463,18563,2997
2944,0.3,0.075,6746085.296606717,78463,17405,2849
2945,0.3,0.08,6871373.108565763,78463,16334,2707
2946,0.3,0.085,6749087.896599246,78463,15332,2587
2947,0.3,0.09,6729137.998179654,78463,14375,2460
2948,0.3,0.095,6669884.477401984,78463,13496,2346
2949,0.3,0.1,6867811.299057477,78463,12654,2212
2950,0.3,0.105,6899313.749249944,78463,11797,2083
2951,0.3,0.11,6975946.474353545,78463,11005,1957
2952,0.3,0.115,7012782.065352378,78463,10321,1849
2953,0.3,0.12,6854924.485501065,78463,9680,1758
2954,0.3,0.125,6559017.055775084,78463,9092,1686
2955,0.3,0.13,6273438.286196129,78463,8528,1616
2956,0.3,0.135,6155405.057856222,78463,7970,1533
2957,0.3,0.14,6030460.54258029,78463,7529,1470
2958,0.3,0.145,5736401.15027311,78463,7092,1415
2959,0.3,0.15,5601974.7827571,78463,6707,1357
2960,0.3,0.155,5526858.895247078,78463,6344,1297
2961,0.3,0.16,5382325.779731073,78463,6031,1254
2962,0.3,0.165,5311250.969901429,78463,5695,1194
2963,0.3,0.17,5250096.588946066,78463,5396,1141
2964,0.3,0.17500000000000002,5042905.4090326475,78463,5099,1096
2965,0.3,0.18,4962206.799424652,78463,4802,1039
2966,0.3,0.185,5006589.25575802,78463,4567,988
2967,0.3,0.19,4891852.654436005,78463,4346,950
2968,0.3,0.195,4815773.38006887,78463,4150,916
2969,0.3,0.2,4715637.067887858,78463,3968,884
2970,0.3,0.20500000000000002,4690459.439643123,78463,3801,850
2971,0.3,0.21,4419531.5996040935,78463,3637,834
2972,0.3,0.215,4301415.412261009,78463,3496,812
2973,0.3,0.22,4138553.2333907266,78463,3358,793
2974,0.3,0.225,4076387.6835711,78463,3238,772
2975,0.3,0.23,4010765.909925258,78463,3116,749
2976,0.3,0.23500000000000001,3935330.391022588,78463,3005,731
2977,0.3,0.24,3893574.557728916,78463,2897,710
2978,0.3,0.245,3828809.9411323187,78463,2808,696
2979,0.3,0.25,3807304.37786247,78463,2717,677
2980,0.3,0.255,3795029.372127812,78463,2638,661
2981,0.3,0.26,3763040.040530553,78463,2572,649
2982,0.3,0.265,3682663.8128850465,78463,2509,642
2983,0.3,0.27,3676627.4526045993,78463,2436,626
2984,0.3,0.275,3643047.7841425133,78463,2376,615
2985,0.3,0.28,3652941.9944869517,78463,2334,607
2986,0.3,0.28500000000000003,3560658.760697189,78463,2265,597
2987,0.3,0.29,3560681.6567336535,78463,2207,584
2988,0.3,0.295,3491862.2983216685,78463,2158,578
2989,0.3,0.3,3510551.742226792,78463,2115,568
2990,0.3,0.305,3494594.46179448,78463,2072,560
2991,0.3,0.31,3471573.425434986,78463,2038,555
2992,0.3,0.315,3508510.914052681,78463,2010,548
2993,0.3,0.32,3528755.8700983212,78463,1984,542
2994,0.3,0.325,3523118.221213583,78463,1955,537
2995,0.3,0.33,3551897.34247806,78463,1921,528
2996,0.3,0.335,3637486.849871195,78463,1898,519
2997,0.3,0.34,3661737.1662793453,78463,1882,516
2998,0.3,0.34500000000000003,3672228.4680242944,78463,1862,512
2999,0.3,0.35000000000000003,3665301.129177698,78463,1845,511
3000,0.3,0.355,3697446.182930552,78463,1814,502
3001,0.3,0.36,3765838.365119152,78463,1799,496
3002,0.3,0.365,3797335.3732892764,78463,1780,491
3003,0.3,0.37,3871151.025378642,78463,1760,483
3004,0.3,0.375,3897888.4954080503,78463,1744,479
3005,0.3,0.38,3886111.6376524637,78463,1720,474
3006,0.3,0.385,3896741.816085708,78463,1702,470
3007,0.3,0.39,3977488.143735326,78463,1685,462
3008,0.3,0.395,3999765.794997553,78463,1667,457
3009,0.3,0.4,4005041.564763263,78463,1651,454
3010,0.3,0.405,4007058.0816948414,78463,1634,450
3011,0.3,0.41000000000000003,4070470.0977612096,78463,1620,444
3012,0.3,0.41500000000000004,4122629.5580817116,78463,1597,435
3013,0.3,0.42,4101622.1802094784,78463,1583,434
3014,0.3,0.425,4135641.5286305817,78463,1573,431
3015,0.3,0.43,4151329.7289281124,78463,1562,429
3016,0.3,0.435,4194387.634441431,78463,1550,425
3017,0.3,0.44,4205656.852054897,78463,1536,422
3018,0.3,0.445,4202375.764104304,78463,1526,421
3019,0.3,0.45,4212015.354122843,78463,1513,418
3020,0.3,0.455,4294757.674217384,78463,1498,410
3021,0.3,0.46,4357490.969045446,78463,1490,406
3022,0.3,0.465,4379593.138419449,78463,1483,405
3023,0.3,0.47000000000000003,4406382.712144181,78463,1479,405
3024,0.3,0.47500000000000003,4404489.142662132,78463,1472,405
3025,0.3,0.48,4422494.556484783,78463,1465,404
3026,0.3,0.485,4473732.272075743,78463,1458,401
3027,0.3,0.49,4529929.377661686,78463,1449,397
3028,0.3,0.495,4550752.278109327,78463,1438,394
3029,0.3,0.5,4635294.153417492,78463,1431,389
3030,0.31,0.0,-5655628.08993513,80310,41908,5748
3031,0.31,0.005,-4029231.8213357534,80310,39985,5543
3032,0.31,0.01,-2369619.8854316636,80310,38149,5331
3033,0.31,0.015,-904581.2499007607,80310,36382,5129
3034,0.31,0.02,340457.1981519723,80310,34634,4936
3035,0.31,0.025,1322429.7486009996,80310,32913,4758
3036,0.31,0.03,2408898.000956418,80310,31218,4564
3037,0.31,0.035,3284849.4892341127,80310,29484,4364
3038,0.31,0.04,4093023.6468387404,80310,27793,4168
3039,0.31,0.045,4859502.44914918,80310,26186,3972
3040,0.31,0.05,5577414.405129083,80310,24565,3766
3041,0.31,0.055,6063219.073769501,80310,22959,3574
3042,0.31,0.06,6396289.795532692,80310,21434,3389
3043,0.31,0.065,6516915.553028331,80310,20070,3235
3044,0.31,0.07,6677315.531748152,80310,18806,3073
3045,0.31,0.075,6849487.893981566,80310,17643,2923
3046,0.31,0.08,6962054.638696178,80310,16568,2781
3047,0.31,0.085,6862622.243270182,80310,15563,2659
3048,0.31,0.09,6844631.62861562,80310,14602,2531
3049,0.31,0.095,6791838.990301672,80310,13717,2415
3050,0.31,0.1,6975776.028052352,80310,12871,2281
3051,0.31,0.105,7017619.118524711,80310,12006,2149
3052,0.31,0.11,7084798.034864867,80310,11211,2023
3053,0.31,0.115,7137481.064642704,80310,10523,1913
3054,0.31,0.12,6979851.7610774785,80310,9878,1821
3055,0.31,0.125,6672490.562248995,80310,9284,1748
3056,0.31,0.13,6393411.792670039,80310,8720,1678
3057,0.31,0.135,6276098.166415954,80310,8161,1595
3058,0.31,0.14,6140171.255606388,80310,7717,1532
3059,0.31,0.145,5850588.918288596,80310,7277,1476
3060,0.31,0.15,5736573.308280503,80310,6889,1416
3061,0.31,0.155,5655830.44205319,80310,6524,1356
3062,0.31,0.16,5511311.979604391,80310,6210,1313
3063,0.31,0.165,5466237.1697747465,80310,5872,1251
3064,0.31,0.17,5405093.486686471,80310,5572,1198
3065,0.31,0.17500000000000002,5185306.597705346,80310,5272,1153
3066,0.31,0.18,5120407.988097351,80310,4974,1095
3067,0.31,0.185,5161992.8442782555,80310,4735,1043
3068,0.31,0.19,5052906.242956241,80310,4514,1005
3069,0.31,0.195,4969930.522713584,80310,4316,971
3070,0.31,0.2,4875344.210532572,80310,4134,939
3071,0.31,0.20500000000000002,4842942.26648393,80310,3965,905
3072,0.31,0.21,4570893.19485012,80310,3800,889
3073,0.31,0.215,4461727.715348325,80310,3657,866
3074,0.31,0.22,4324215.536478042,80310,3517,845
3075,0.31,0.225,4264052.519318819,80310,3394,823
3076,0.31,0.23,4197087.549850126,80310,3271,800
3077,0.31,0.23500000000000001,4120062.907833358,80310,3159,782
3078,0.31,0.24,4086753.425987256,80310,3049,760
3079,0.31,0.245,4037088.8093906594,80310,2959,745
3080,0.31,0.25,4030683.24612081,80310,2867,725
3081,0.31,0.255,4016614.1621622145,80310,2787,709
3082,0.31,0.26,3992714.01242941,80310,2719,696
3083,0.31,0.265,3917337.7847839035,80310,2656,689
3084,0.31,0.27,3916301.424503456,80310,2583,673
3085,0.31,0.275,3876265.969957336,80310,2519,661
3086,0.31,0.28,3862462.649272572,80310,2473,653
3087,0.31,0.28500000000000003,3774829.4154828084,80310,2404,643
3088,0.31,0.29,3772156.6760787847,80310,2345,630
3089,0.31,0.295,3710586.356365513,80310,2294,623
3090,0.31,0.3,3726414.302484566,80310,2250,613
3091,0.31,0.305,3714957.022052254,80310,2207,605
3092,0.31,0.31,3696435.98569276,80310,2173,600
3093,0.31,0.315,3732804.318830202,80310,2142,592
3094,0.31,0.32,3757449.274875841,80310,2116,586
3095,0.31,0.325,3758509.549521581,80310,2085,580
3096,0.31,0.33,3776207.897478942,80310,2049,571
3097,0.31,0.335,3878341.14647706,80310,2023,560
3098,0.31,0.34,3899058.830157054,80310,2006,557
3099,0.31,0.34500000000000003,3905809.9033102817,80310,1985,553
3100,0.31,0.35000000000000003,3894999.610774462,80310,1967,552
3101,0.31,0.355,3941194.664527318,80310,1935,542
3102,0.31,0.36,4005583.911756471,80310,1919,536
3103,0.31,0.365,4032991.4087522994,80310,1899,531
3104,0.31,0.37,4120757.0608416656,80310,1878,522
3105,0.31,0.375,4151444.530871073,80310,1862,518
3106,0.31,0.38,4153617.6731154863,80310,1837,512
3107,0.31,0.385,4160012.330995027,80310,1818,508
3108,0.31,0.39,4244658.6586446455,80310,1801,500
3109,0.31,0.395,4270836.309906874,80310,1783,495
3110,0.31,0.4,4280012.079672582,80310,1767,492
3111,0.31,0.405,4277499.899083664,80310,1749,488
3112,0.31,0.41000000000000003,4354761.915150031,80310,1734,481
3113,0.31,0.41500000000000004,4410771.375470535,80310,1711,472
3114,0.31,0.42,4423613.997598302,80310,1694,468
3115,0.31,0.425,4461483.346019405,80310,1684,465
3116,0.31,0.43,4501021.546316936,80310,1671,461
3117,0.31,0.435,4547929.451830255,80310,1659,457
3118,0.31,0.44,4563048.66944372,80310,1645,454
3119,0.31,0.445,4563617.581493128,80310,1635,453
3120,0.31,0.45,4587107.171511666,80310,1621,449
3121,0.31,0.455,4674862.7855697535,80310,1604,440
3122,0.31,0.46,4732361.418034686,80310,1595,436
3123,0.31,0.465,4758213.587408689,80310,1588,435
3124,0.31,0.47000000000000003,4779569.719700372,80310,1583,435
3125,0.31,0.47500000000000003,4772219.95342294,80310,1575,435
3126,0.31,0.48,4793875.367245591,80310,1568,434
3127,0.31,0.485,4848763.0828365525,80310,1561,431
3128,0.31,0.49,4899269.353424437,80310,1551,427
3129,0.31,0.495,4923692.253872076,80310,1540,424
3130,0.31,0.5,5031834.129180241,80310,1531,417
3131,0.32,0.0,-5595400.790461537,81909,42115,5809
3132,0.32,0.005,-3970995.8152820785,81909,40190,5604
3133,0.32,0.01,-2308890.6293636058,81909,38353,5392
3134,0.32,0.015,-810971.2171722006,81909,36579,5186
3135,0.32,0.02,446311.4933159065,81909,34829,4992
3136,0.32,0.025,1440428.9799197484,81909,33106,4813
3137,0.32,0.03,2548812.379460629,81909,31408,4617
3138,0.32,0.035,3436654.736581376,81909,29669,4415
3139,0.32,0.04,4266428.564230221,81909,27975,4217
3140,0.32,0.045,5034416.036079206,81909,26367,4021
3141,0.32,0.05,5758645.14297332,81909,24743,3814
3142,0.32,0.055,6250689.455748765,81909,23134,3621
3143,0.32,0.06,6579181.8358212225,81909,21604,3435
3144,0.32,0.065,6705375.374342206,81909,20237,3280
3145,0.32,0.07,6880675.436374838,81909,18966,3115
3146,0.32,0.075,7068074.33580107,81909,17799,2963
3147,0.32,0.08,7175460.056625757,81909,16722,2821
3148,0.32,0.085,7070192.0562248295,81909,15712,2698
3149,0.32,0.09,7057701.441570268,81909,14751,2570
3150,0.32,0.095,7034939.15255511,81909,13862,2451
3151,0.32,0.1,7223130.955945559,81909,13013,2316
3152,0.32,0.105,7270324.046417919,81909,12148,2184
3153,0.32,0.11,7372852.962758074,81909,11350,2055
3154,0.32,0.115,7430885.99253591,81909,10662,1945
3155,0.32,0.12,7278606.688970684,81909,10017,1853
3156,0.32,0.125,6976595.490142199,81909,9423,1780
3157,0.32,0.13,6702866.720563247,81909,8859,1710
3158,0.32,0.135,6579002.82575807,81909,8298,1627
3159,0.32,0.14,6452297.558580699,81909,7852,1563
3160,0.32,0.145,6167915.221262908,81909,7412,1507
3161,0.32,0.15,6040890.837725782,81909,7021,1447
3162,0.32,0.155,5968961.382258557,81909,6654,1386
3163,0.32,0.16,5817133.658311531,81909,6338,1343
3164,0.32,0.165,5780706.292671098,81909,5998,1280
3165,0.32,0.17,5718111.788008936,81909,5697,1227
3166,0.32,0.17500000000000002,5503124.8990278095,81909,5397,1182
3167,0.32,0.18,5436595.194537801,81909,5098,1124
3168,0.32,0.185,5469888.584086662,81909,4857,1072
3169,0.32,0.19,5352401.810726464,81909,4634,1034
3170,0.32,0.195,5273976.090483808,81909,4436,1000
3171,0.32,0.2,5183939.778302794,81909,4254,968
3172,0.32,0.20500000000000002,5149334.761108954,81909,4084,934
3173,0.32,0.21,4881785.689475145,81909,3919,918
3174,0.32,0.215,4763665.587832903,81909,3774,895
3175,0.32,0.22,4640553.4089626195,81909,3633,873
3176,0.32,0.225,4571107.948643416,81909,3508,851
3177,0.32,0.23,4494708.802101449,81909,3383,828
3178,0.32,0.23500000000000001,4421884.1600846825,81909,3271,810
3179,0.32,0.24,4385829.475369462,81909,3160,788
3180,0.32,0.245,4340314.858772865,81909,3070,773
3181,0.32,0.25,4324039.273879728,81909,2976,753
3182,0.32,0.255,4316773.949772168,81909,2894,736
3183,0.32,0.26,4289710.985395307,81909,2825,723
3184,0.32,0.265,4211096.9572075885,81909,2761,716
3185,0.32,0.27,4199308.807248562,81909,2686,700
3186,0.32,0.275,4163073.3527024407,81909,2622,688
3187,0.32,0.28,4145629.2651922912,81909,2575,680
3188,0.32,0.28500000000000003,4054400.013333131,81909,2505,670
3189,0.32,0.29,4057973.025013018,81909,2444,656
3190,0.32,0.295,3977577.906831628,81909,2390,649
3191,0.32,0.3,3989373.7664781115,81909,2345,639
3192,0.32,0.305,3966063.198391303,81909,2300,631
3193,0.32,0.31,3953189.6062210216,81909,2264,625
3194,0.32,0.315,3985207.0351783508,81909,2232,617
3195,0.32,0.32,4005332.70779709,81909,2205,611
3196,0.32,0.325,4001651.6519813784,81909,2173,605
3197,0.32,0.33,4016804.219771938,81909,2134,595
3198,0.32,0.335,4114115.4271051553,81909,2107,584
3199,0.32,0.34,4122009.8562036618,81909,2088,581
3200,0.32,0.34500000000000003,4131660.92935689,81909,2067,577
3201,0.32,0.35000000000000003,4123750.6368210716,81909,2049,576
3202,0.32,0.355,4156493.692186132,81909,2015,566
3203,0.32,0.36,4223682.939415285,81909,1999,560
3204,0.32,0.365,4253890.4364111135,81909,1979,555
3205,0.32,0.37,4344456.088500479,81909,1958,546
3206,0.32,0.375,4377943.558529887,81909,1942,542
3207,0.32,0.38,4374528.908221275,81909,1916,536
3208,0.32,0.385,4393673.566100817,81909,1896,531
3209,0.32,0.39,4501069.893750435,81909,1877,521
3210,0.32,0.395,4529997.545012663,81909,1859,516
3211,0.32,0.4,4541923.314778373,81909,1843,513
3212,0.32,0.405,4542161.134189454,81909,1825,509
3213,0.32,0.41000000000000003,4632173.150255823,81909,1809,501
3214,0.32,0.41500000000000004,4682244.34196906,81909,1785,492
3215,0.32,0.42,4697786.9640968265,81909,1768,488
3216,0.32,0.425,4738356.312517928,81909,1758,485
3217,0.32,0.43,4780594.51281546,81909,1745,481
3218,0.32,0.435,4830202.41832878,81909,1733,477
3219,0.32,0.44,4848021.635942245,81909,1719,474
3220,0.32,0.445,4851290.547991652,81909,1709,473
3221,0.32,0.45,4877480.138010191,81909,1695,469
3222,0.32,0.455,4967935.752068278,81909,1678,460
3223,0.32,0.46,5019037.440015583,81909,1668,456
3224,0.32,0.465,5028968.7545659095,81909,1659,455
3225,0.32,0.47000000000000003,5052874.886857594,81909,1654,455
3226,0.32,0.47500000000000003,5048075.120580161,81909,1646,455
3227,0.32,0.48,5062948.447930242,81909,1638,454
3228,0.32,0.485,5120336.163521203,81909,1631,451
3229,0.32,0.49,5173342.434109088,81909,1621,447
3230,0.32,0.495,5200265.334556727,81909,1610,444
3231,0.32,0.5,5310907.209864892,81909,1601,437
3232,0.33,0.0,-5773212.382226333,84212,42620,5985
3233,0.33,0.005,-4111727.690072084,84212,40684,5775
3234,0.33,0.01,-2418052.3096054383,84212,38838,5559
3235,0.33,0.015,-919021.5818987933,84212,37058,5352
3236,0.33,0.02,349065.6757712614,84212,35301,5156
3237,0.33,0.025,1363226.357811298,84212,33567,4973
3238,0.33,0.03,2481380.30356109,84212,31862,4775
3239,0.33,0.035,3388433.5919693667,84212,30118,4571
3240,0.33,0.04,4242388.618200536,84212,28420,4371
3241,0.33,0.045,5023802.8137312895,84212,26806,4173
3242,0.33,0.05,5786372.796344264,84212,25175,3962
3243,0.33,0.055,6271236.2587674195,84212,23562,3769
3244,0.33,0.06,6622941.616563054,84212,22028,3581
3245,0.33,0.065,6792125.306998573,84212,20655,3422
3246,0.33,0.07,7031225.369031207,84212,19379,3252
3247,0.33,0.075,7245675.1354265,84212,18206,3097
3248,0.33,0.08,7411056.895371422,84212,17123,2950
3249,0.33,0.085,7341329.415361381,84212,16103,2822
3250,0.33,0.09,7336206.199719476,84212,15130,2690
3251,0.33,0.095,7335048.992813135,84212,14237,2569
3252,0.33,0.1,7540221.683903701,84212,13386,2433
3253,0.33,0.105,7598599.813504434,84212,12518,2300
3254,0.33,0.11,7702017.247082204,84212,11718,2171
3255,0.33,0.115,7776657.9809219325,84212,11028,2060
3256,0.33,0.12,7616839.303376352,84212,10377,1967
3257,0.33,0.125,7312931.45882813,84212,9778,1893
3258,0.33,0.13,7038883.209255816,84212,9212,1823
3259,0.33,0.135,6914861.1838594675,84212,8649,1740
3260,0.33,0.14,6797709.201129565,84212,8200,1675
3261,0.33,0.145,6518808.988345418,84212,7759,1619
3262,0.33,0.15,6384512.960961619,84212,7365,1559
3263,0.33,0.155,6311513.072994432,84212,6996,1498
3264,0.33,0.16,6151971.950857334,84212,6677,1455
3265,0.33,0.165,6140484.7150499,84212,6334,1390
3266,0.33,0.17,6096309.7800664315,84212,6029,1335
3267,0.33,0.17500000000000002,5885881.289078752,84212,5728,1290
3268,0.33,0.18,5837308.494839369,84212,5425,1230
3269,0.33,0.185,5868257.9523477815,84212,5182,1178
3270,0.33,0.19,5771721.178987583,84212,4958,1139
3271,0.33,0.195,5707526.219055982,84212,4758,1104
3272,0.33,0.2,5631664.614767174,84212,4574,1071
3273,0.33,0.20500000000000002,5601080.886104983,84212,4403,1037
3274,0.33,0.21,5344331.814471175,84212,4238,1021
3275,0.33,0.215,5223028.064880729,84212,4091,998
3276,0.33,0.22,5103652.164534039,84212,3949,976
3277,0.33,0.225,5044856.704214835,84212,3824,954
3278,0.33,0.23,4979107.5576728685,84212,3699,931
3279,0.33,0.23500000000000001,4916932.915656101,84212,3587,913
3280,0.33,0.24,4891528.23094088,84212,3476,891
3281,0.33,0.245,4856663.614344284,84212,3386,876
3282,0.33,0.25,4829160.73741384,84212,3289,856
3283,0.33,0.255,4834965.091798354,84212,3205,838
3284,0.33,0.26,4838352.127421494,84212,3134,823
3285,0.33,0.265,4790188.099233775,84212,3068,814
3286,0.33,0.27,4773874.611847803,84212,2991,798
3287,0.33,0.275,4750492.535040594,84212,2925,785
3288,0.33,0.28,4748167.903458158,84212,2874,775
3289,0.33,0.28500000000000003,4664116.484450868,84212,2799,763
3290,0.33,0.29,4648967.550795612,84212,2732,748
3291,0.33,0.295,4580674.451766946,84212,2676,740
3292,0.33,0.3,4594502.250086442,84212,2630,730
3293,0.33,0.305,4580891.681999633,84212,2585,722
3294,0.33,0.31,4574081.159238313,84212,2544,714
3295,0.33,0.315,4625648.588195642,84212,2511,705
3296,0.33,0.32,4655324.260814383,84212,2484,699
3297,0.33,0.325,4681193.204998669,84212,2450,691
3298,0.33,0.33,4705895.772789228,84212,2411,681
3299,0.33,0.335,4812756.980122446,84212,2384,670
3300,0.33,0.34,4830201.4092209535,84212,2365,667
3301,0.33,0.34500000000000003,4849402.482374181,84212,2344,663
3302,0.33,0.35000000000000003,4851042.189838363,84212,2326,662
3303,0.33,0.355,4884938.279183199,84212,2291,652
3304,0.33,0.36,4963118.945883065,84212,2273,645
3305,0.33,0.365,5002776.4428788945,84212,2253,640
3306,0.33,0.37,5085867.528212153,84212,2230,631
3307,0.33,0.375,5111716.426479846,84212,2212,627
3308,0.33,0.38,5117551.776171237,84212,2186,621
3309,0.33,0.385,5129988.9011358395,84212,2162,615
3310,0.33,0.39,5237730.636338407,84212,2142,605
3311,0.33,0.395,5277035.06758246,84212,2122,599
3312,0.33,0.4,5309223.246484289,84212,2103,594
3313,0.33,0.405,5319507.923916603,84212,2083,589
